S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
41,1,72,2,90,2,127,2,1,2,0,0,0,0,0,0,0,1,4,0,1,1,0,0,1,1,0,0,0,0,2,0,-0.257487952709198,-0.354498833417892,0.703736066818237,0.0299318991601467,-0.0624692365527153,0.598716139793396,0.240664884448051,0.0827980414032936,0.555315971374512,06_Jan_2025_11_46
43,6,71,1,93,0,121,2,9,1,0,0,8,11,0,0,1,0,5,0,1,0,0,0,2,0,0,0,2,0,10,0,-0.25746688246727,-0.354687184095383,0.703769147396088,0.0291464664041996,-0.0619525536894798,0.598445534706116,0.239255279302597,0.0841443091630936,0.554787397384644,06_Jan_2025_11_46
42,1,73,9,92,0,125,3,2,3,0,0,2,0,0,0,1,6,7,1,0,0,1,0,0,1,3,0,1,0,0,0,-0.257425367832184,-0.354971051216125,0.703811764717102,0.0280043594539165,-0.0612037405371666,0.59802383184433,0.237147644162178,0.0861214473843575,0.554009020328522,06_Jan_2025_11_46
43,1,72,2,88,1,124,1,0,3,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,0,1,1,1,0,1,0,-0.257393449544907,-0.35516145825386,0.703837394714356,0.0272272489964962,-0.0607059150934219,0.597728967666626,0.235804557800293,0.0872680470347405,0.553448021411896,06_Jan_2025_11_46
44,0,73,3,90,7,118,2,0,0,2,1,0,0,0,0,2,2,6,0,0,1,4,0,0,0,0,0,0,2,0,0,-0.257358580827713,-0.355345815420151,0.703863143920898,0.0264518857002258,-0.0602084696292877,0.597431123256683,0.234214216470718,0.0888510793447495,0.552782595157623,06_Jan_2025_11_46
38,1,73,3,90,2,120,3,1,0,9,0,0,0,0,0,1,2,12,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.25730961561203,-0.355611026287079,0.703893721103668,0.0252608470618725,-0.0594830065965652,0.596941828727722,0.232094034552574,0.090784840285778,0.551864504814148,06_Jan_2025_11_46
41,1,71,8,90,1,123,5,0,1,0,1,2,2,0,0,9,10,8,0,1,1,1,0,1,1,0,0,0,0,0,0,-0.257279098033905,-0.355782181024551,0.703902304172516,0.0244560725986958,-0.0589989200234413,0.596617579460144,0.230752795934677,0.0919977053999901,0.551264524459839,06_Jan_2025_11_46
40,1,70,1,91,1,123,3,0,3,0,10,1,0,0,1,0,0,6,1,1,0,1,0,0,1,1,10,0,1,0,0,-0.257240146398544,-0.355951964855194,0.703915059566498,0.0236877202987671,-0.0585175752639771,0.596281349658966,0.229051440954208,0.0935432612895966,0.551028847694397,06_Jan_2025_11_46
41,2,71,6,89,7,124,3,1,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,1,0,0,1,-0.257171779870987,-0.356201469898224,0.703943967819214,0.0226171612739563,-0.0578641816973686,0.595774352550507,0.226925686001778,0.0954124629497528,0.550190031528473,06_Jan_2025_11_46
43,0,71,3,88,0,125,3,1,1,1,1,1,1,0,0,0,6,5,0,1,0,0,0,1,0,1,0,0,0,0,2,-0.257129907608032,-0.356372654438019,0.703968584537506,0.0219073928892612,-0.0574262663722038,0.595434010028839,0.225631952285767,0.0966091379523277,0.549564182758331,06_Jan_2025_11_46
37,1,72,4,89,0,124,3,1,1,1,0,3,2,0,0,1,1,8,0,0,0,2,0,1,0,0,0,0,0,1,0,-0.257071256637573,-0.356616944074631,0.704001247882843,0.0208360925316811,-0.0567547902464867,0.594932377338409,0.223623484373093,0.0982518717646599,0.548612773418427,06_Jan_2025_11_46
41,0,73,3,91,0,121,3,0,1,0,1,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.257032781839371,-0.35677295923233,0.704020202159882,0.0201286673545837,-0.0563127249479294,0.594595193862915,0.222316116094589,0.0994762107729912,0.548074424266815,06_Jan_2025_11_46
