,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz
19735,-0.18040586,-0.32508227,0.5546362,-0.040326357,-0.046478942,0.32313904,0.1051872,0.056596793,0.28000894
19736,-0.18063116,-0.3246949,0.55455256,-0.039792333,-0.047184497,0.32180348,0.10646772,0.053791262,0.27773744
19737,-0.18078162,-0.32445776,0.55449426,-0.03936414,-0.04770685,0.32091105,0.107683145,0.05209186,0.2766685
19738,-0.18103625,-0.32411754,0.55441046,-0.03858594,-0.048551485,0.31956765,0.10974782,0.049346946,0.2751712
19739,-0.18129891,-0.32380214,0.55431193,-0.037673723,-0.04945673,0.3182356,0.11207075,0.04627075,0.27359942
19740,-0.18146467,-0.32361317,0.55423003,-0.03697002,-0.050095238,0.31736234,0.1140714,0.044111915,0.27265936
19741,-0.181689,-0.32326496,0.55408883,-0.035788544,-0.051111974,0.31607768,0.11712553,0.04034882,0.27130732
19742,-0.18181634,-0.32301685,0.5539969,-0.034874257,-0.05181819,0.31524882,0.11940657,0.03760866,0.27043733
19743,-0.18198596,-0.32265154,0.55385315,-0.03332586,-0.052962746,0.31402883,0.12308893,0.033541776,0.2696929
19744,-0.18208249,-0.32238296,0.5537466,-0.032212056,-0.053780347,0.31323728,0.12531736,0.030297065,0.2686601
19745,-0.18216652,-0.32210636,0.5536439,-0.030998047,-0.05463264,0.31246528,0.12727726,0.026668543,0.26712078
19746,-0.1822788,-0.3217193,0.55349153,-0.02902439,-0.055967342,0.3113604,0.13094175,0.022382842,0.2664569
19747,-0.18234569,-0.32148874,0.553396,-0.027665205,-0.056899395,0.31062606,0.13309447,0.018938603,0.2653465
19748,-0.18243456,-0.32113808,0.5532384,-0.025640186,-0.058384877,0.30949435,0.1360279,0.013689139,0.2635654
19749,-0.18248111,-0.3209337,0.5531365,-0.024281878,-0.059423447,0.30873814,0.13762133,0.010409475,0.26229188
19750,-0.18254745,-0.32062945,0.5530091,-0.02214986,-0.06101575,0.30763856,0.14041454,0.005424367,0.2609316
19751,-0.18258871,-0.32044098,0.5529305,-0.020700086,-0.062108945,0.30693552,0.14317301,0.0027515232,0.26077023
19752,-0.18265653,-0.3201421,0.5528315,-0.018444506,-0.06378956,0.30592182,0.14768057,-0.0014835285,0.2610464
19753,-0.18272468,-0.31983408,0.552742,-0.016051706,-0.06554161,0.30499208,0.1513016,-0.0069619403,0.2605292
19754,-0.18276492,-0.31963158,0.55268353,-0.014358966,-0.066743314,0.30441478,0.15377995,-0.010209843,0.2600643
19755,-0.18281133,-0.3193537,0.5526048,-0.011753177,-0.06859342,0.3036044,0.15754843,-0.015327989,0.2593228
19756,-0.18282822,-0.3191557,0.55254567,-0.009982025,-0.069887385,0.30308565,0.15991338,-0.01870369,0.25887567
19757,-0.18282357,-0.31896937,0.5525001,-0.008172514,-0.071205914,0.30258155,0.16213484,-0.02184183,0.25844693
19758,-0.18277927,-0.31868318,0.55241805,-0.0053900573,-0.07323749,0.30184245,0.16569754,-0.026730927,0.25794148
19759,-0.18272175,-0.31838733,0.5523436,-0.0026097577,-0.075326845,0.30110517,0.16914162,-0.03151943,0.25724217
19760,-0.18268204,-0.31819823,0.5523017,-0.00076337723,-0.07675866,0.30061996,0.17099883,-0.034437828,0.2566703
19761,-0.18262102,-0.31789085,0.55223256,0.0020271707,-0.078960024,0.2999098,0.17431535,-0.039041787,0.256117
19762,-0.1825831,-0.31770375,0.5521959,0.0039032158,-0.08048,0.29943994,0.17678048,-0.042366784,0.2557168
19763,-0.18252732,-0.31753585,0.5521603,0.0067407396,-0.082830936,0.29875124,0.18014188,-0.04722531,0.25514406
19764,-0.1824843,-0.31744075,0.55213964,0.00865644,-0.0844587,0.29829398,0.18251498,-0.05075362,0.25488818
19765,-0.18238811,-0.31732216,0.55211574,0.011622025,-0.08696256,0.29768807,0.18599361,-0.056129463,0.25441325
19766,-0.18230802,-0.31725186,0.55210537,0.013633506,-0.08869526,0.29732543,0.1882828,-0.059807256,0.2540886
19767,-0.18217601,-0.31710386,0.55208445,0.016686594,-0.09134541,0.29685014,0.19184294,-0.06522217,0.25376487
19768,-0.18208805,-0.3169844,0.5520634,0.01872023,-0.09316467,0.29652396,0.1941823,-0.068973124,0.25346482
19769,-0.18194717,-0.31681418,0.5520402,0.02178437,-0.09594161,0.29606566,0.19739763,-0.07433154,0.25272602
19770,-0.1817761,-0.31667572,0.5520281,0.024844756,-0.09875728,0.29562438,0.2006883,-0.07960015,0.2522007
19771,-0.18164724,-0.3165651,0.5520117,0.026886819,-0.10065179,0.29534805,0.2027993,-0.08319239,0.2517058
19772,-0.18146798,-0.31632826,0.55199915,0.029937958,-0.103507355,0.29495004,0.20616509,-0.08874852,0.25117588
19773,-0.18133435,-0.31612954,0.5519806,0.03196604,-0.10540668,0.29473653,0.20833959,-0.092583284,0.25080243
19774,-0.18108024,-0.31585273,0.551915,0.035054285,-0.10831847,0.29438376,0.21151832,-0.09870996,0.25008202
19775,-0.18085249,-0.31576896,0.5518336,0.037143867,-0.11030077,0.2941801,0.21369614,-0.10298326,0.24977577
19776,-0.18053249,-0.3154998,0.55169046,0.040308435,-0.11333788,0.2939436,0.21680826,-0.10947357,0.24917513
19777,-0.18032078,-0.315319,0.5516077,0.042418104,-0.1154274,0.2938178,0.21882576,-0.11387279,0.24868013
19778,-0.18000606,-0.3150321,0.55148345,0.04553059,-0.11861847,0.2936655,0.22191872,-0.120194666,0.24850252
19779,-0.17966896,-0.31476632,0.551386,0.04858237,-0.12192361,0.29342356,0.2245439,-0.12642889,0.24806625
19780,-0.17943664,-0.3145609,0.5513223,0.050551396,-0.12415981,0.29322895,0.22618848,-0.13040872,0.24765678
19781,-0.1790609,-0.31432608,0.55123556,0.053482007,-0.12762292,0.29285458,0.22854339,-0.1360131,0.24735177
19782,-0.17880136,-0.3141665,0.55116403,0.05541311,-0.12994729,0.29260156,0.23008777,-0.139859,0.24687852
19783,-0.17841877,-0.3138075,0.5511364,0.05814154,-0.13333604,0.2921477,0.23228897,-0.14571464,0.24630177
19784,-0.17804703,-0.31346518,0.5510392,0.060681093,-0.13664204,0.2916407,0.23474905,-0.15195325,0.24602182
19785,-0.17778157,-0.31341997,0.5509834,0.062368233,-0.13890448,0.29132563,0.23610947,-0.15612161,0.24569082
19786,-0.1773394,-0.31342557,0.55087966,0.06481923,-0.14232089,0.29085502,0.23796403,-0.16253065,0.24516258
19787,-0.17690533,-0.31376958,0.55093575,0.06713232,-0.14573169,0.29034832,0.23959146,-0.1689047,0.24471314
19788,-0.17665352,-0.31383735,0.5509423,0.06859972,-0.14801908,0.29000166,0.24047121,-0.17304711,0.244243
19789,-0.17632917,-0.31387547,0.5509373,0.070630014,-0.15150148,0.2894116,0.24184455,-0.17934823,0.24379817
19790,-0.17612356,-0.3138863,0.550956,0.071891904,-0.15383859,0.2889607,0.2425147,-0.18335654,0.2433142
19791,-0.17583144,-0.31383654,0.5509663,0.07358115,-0.15732944,0.28813782,0.24341263,-0.18930012,0.24266778
19792,-0.17564256,-0.31380156,0.5509758,0.07457696,-0.15957879,0.2874941,0.2439463,-0.19315948,0.2422084
19793,-0.17534783,-0.31375575,0.5509974,0.07584789,-0.16278362,0.28642207,0.2446297,-0.19889317,0.24151717
19794,-0.17502092,-0.31366068,0.55102605,0.07687618,-0.16579771,0.28518915,0.24485587,-0.20449683,0.24050525
19795,-0.17481747,-0.3135651,0.55104345,0.077440344,-0.16773985,0.28430486,0.24493377,-0.20828012,0.23981409
19796,-0.17456119,-0.3134483,0.55104303,0.078158215,-0.17057663,0.2829289,0.24504231,-0.21413378,0.23886773
19797,-0.17432532,-0.31328663,0.55107224,0.07876133,-0.17339636,0.2814927,0.2452404,-0.22018598,0.23808774
19798,-0.17424627,-0.31316808,0.55107075,0.07894,-0.17433171,0.2810044,0.24515833,-0.22238655,0.23790716
19799,-0.17405245,-0.31298694,0.55104077,0.07932807,-0.17638528,0.27993,0.24436423,-0.2303205,0.23633578
19800,-0.17378657,-0.31282267,0.5510059,0.07970678,-0.17852035,0.27877572,0.24396065,-0.23422977,0.23536327
19801,-0.17335364,-0.312594,0.5508815,0.080151364,-0.18145978,0.2770734,0.24301378,-0.24030174,0.2342466
19802,-0.17293356,-0.31238437,0.55074084,0.0804135,-0.18417422,0.27529842,0.24195294,-0.24597917,0.23265018
19803,-0.17259714,-0.3121687,0.5506584,0.0805272,-0.18581937,0.27411267,0.24118043,-0.24991888,0.23186776
19804,-0.17207818,-0.31179053,0.5504842,0.0806277,-0.18810613,0.27234995,0.23988494,-0.25537068,0.23057832
19805,-0.17174801,-0.31154668,0.5503521,0.08066093,-0.1895397,0.27120566,0.23890217,-0.25910893,0.22972901
19806,-0.1712876,-0.31120846,0.55015135,0.08067789,-0.19157317,0.26955697,0.23740867,-0.26464376,0.2284855
19807,-0.17100681,-0.31104344,0.5500529,0.080654114,-0.19287412,0.26849923,0.23621586,-0.26822525,0.22751097
19808,-0.1706152,-0.3106441,0.5498943,0.080549255,-0.19472565,0.2669434,0.23432612,-0.27362162,0.2261774
19809,-0.17033695,-0.31027293,0.54972625,0.080374785,-0.19644837,0.26546043,0.23221497,-0.27892467,0.22494304
19810,-0.17016025,-0.31007364,0.5496233,0.080220304,-0.19753015,0.26449317,0.23069645,-0.28237244,0.22404823
19811,-0.1698982,-0.30979222,0.54944384,0.07995688,-0.19905518,0.2631022,0.22839437,-0.28754523,0.2228783
19812,-0.16970772,-0.30956915,0.5493108,0.07977205,-0.20001751,0.26220155,0.22627571,-0.29069453,0.22169375
19813,-0.16937499,-0.3092239,0.54905385,0.07944702,-0.20138697,0.26089644,0.22368312,-0.29572785,0.22057864
19814,-0.16910158,-0.30906203,0.5489349,0.07907498,-0.20264436,0.2596533,0.22087172,-0.30055556,0.21931645
19815,-0.16899557,-0.30887786,0.548841,0.0787875,-0.20343344,0.25882608,0.2187034,-0.30369774,0.21830744
19816,-0.16887105,-0.3087099,0.5486895,0.07829866,-0.2045339,0.2576415,0.21575072,-0.30822968,0.21726803
19817,-0.16875911,-0.30860677,0.54858845,0.07791787,-0.20520552,0.25685674,0.21302712,-0.3112322,0.21627824
19818,-0.1685649,-0.30826536,0.54834616,0.077267595,-0.20615506,0.25568414,0.20922686,-0.3153284,0.21483904
19819,-0.1684575,-0.3080631,0.5482242,0.07677294,-0.20674928,0.25488868,0.20681703,-0.31797564,0.21391588
19820,-0.16832799,-0.30792484,0.5481198,0.07593635,-0.20757349,0.2536868,0.20324276,-0.32182553,0.21273378
19821,-0.16820835,-0.30765772,0.5480691,0.074966125,-0.20831959,0.25243154,0.19956161,-0.32532892,0.21143407
19822,-0.16815236,-0.30738664,0.5480215,0.07425535,-0.20876615,0.25155884,0.1971724,-0.32765517,0.21074297
19823,-0.16805723,-0.30712914,0.5479226,0.07309279,-0.20934534,0.2501708,0.19339538,-0.33025423,0.20912991
19824,-0.16796085,-0.30699635,0.5478548,0.072253406,-0.20965992,0.24918735,0.19114105,-0.33192965,0.20823266
19825,-0.16778675,-0.30686718,0.5477525,0.07089066,-0.21002291,0.24763286,0.18713051,-0.33393097,0.20642516
19826,-0.16761862,-0.30671278,0.5476455,0.0694226,-0.21024199,0.24599355,0.18326697,-0.3357429,0.20468462
19827,-0.16750872,-0.30661586,0.5475712,0.068391174,-0.21030548,0.24486166,0.18102264,-0.337016,0.20383404
19828,-0.16733219,-0.3064294,0.5474634,0.06677432,-0.21026935,0.2431331,0.17748399,-0.33810318,0.2019582
19829,-0.16724385,-0.30628932,0.54742223,0.065650046,-0.21016648,0.2419624,0.17558679,-0.33892438,0.20101142
19830,-0.16716002,-0.3060835,0.54730153,0.06392986,-0.20991407,0.24020237,0.17208828,-0.33994538,0.1992169
19831,-0.16711524,-0.3059644,0.5471979,0.06276396,-0.20968187,0.23904404,0.16998708,-0.34040037,0.19806224
19832,-0.16705474,-0.30581993,0.5470452,0.06097908,-0.20925927,0.23733103,0.16687182,-0.34118456,0.19642627
19833,-0.16702043,-0.30566838,0.5468722,0.059181724,-0.20872894,0.23566523,0.1638874,-0.34155315,0.19467375
19834,-0.16712198,-0.3056531,0.54673487,0.05796705,-0.20830017,0.23457974,0.16186239,-0.3416352,0.19342555
19835,-0.16723952,-0.3056538,0.54660505,0.056110207,-0.20752504,0.23296295,0.15887383,-0.34150863,0.19154161
19836,-0.16729563,-0.30558857,0.5465391,0.054855075,-0.20691812,0.23190294,0.15699832,-0.34131435,0.19034994
19837,-0.16744737,-0.30559826,0.5464545,0.052963797,-0.20586726,0.23036526,0.15418503,-0.34064296,0.18841523
19838,-0.16749948,-0.30559513,0.5464026,0.05107556,-0.20466104,0.2288905,0.15158832,-0.33963203,0.1865967
19839,-0.16739067,-0.30529907,0.54631585,0.049750563,-0.20381011,0.22788782,0.14995813,-0.33885506,0.18546677
19840,-0.16725124,-0.30499497,0.5461863,0.04775833,-0.20239408,0.22645049,0.14752524,-0.33730337,0.18357679
19841,-0.1672236,-0.30496937,0.54609895,0.046418387,-0.20135504,0.22552985,0.14573358,-0.33617035,0.1824729
19842,-0.16714628,-0.30476484,0.54605675,0.044374432,-0.19962609,0.22421952,0.1435525,-0.33411324,0.18086852
19843,-0.16712864,-0.30438706,0.5459655,0.04300792,-0.19835038,0.22339346,0.14181277,-0.33276257,0.17985071
19844,-0.16714628,-0.30388427,0.5458728,0.040918488,-0.19623205,0.22223276,0.13942601,-0.33039534,0.17826307
19845,-0.16717218,-0.3035646,0.54582965,0.039517846,-0.19468352,0.221525,0.13776335,-0.32862106,0.1772125
19846,-0.16709758,-0.3034075,0.5458166,0.03740247,-0.19219808,0.22055382,0.1356618,-0.32586858,0.17600879
19847,-0.16704062,-0.30347154,0.545841,0.035980817,-0.19044895,0.21998471,0.13437627,-0.32393736,0.17530549
19848,-0.16698955,-0.30351087,0.5458678,0.03381891,-0.18772309,0.21925804,0.13212934,-0.32096973,0.17416786
19849,-0.16703632,-0.30357257,0.5458311,0.03159598,-0.184899,0.21869287,0.13021535,-0.31770933,0.1731245
19850,-0.16707641,-0.30368862,0.5458016,0.030092059,-0.1829741,0.21840243,0.12913282,-0.31539991,0.17256156
19851,-0.16714445,-0.3037482,0.5457838,0.02854984,-0.18101494,0.21816309,0.12789953,-0.31290102,0.17188333
19852,-0.16725658,-0.30399758,0.5458431,0.026170386,-0.17800915,0.21789901,0.12638992,-0.3088436,0.17097926
19853,-0.16742466,-0.30433524,0.54593146,0.02368257,-0.17490456,0.21770273,0.1250697,-0.30470008,0.17031588
19854,-0.16757222,-0.30454043,0.545996,0.02196063,-0.1727717,0.21760675,0.124150656,-0.30171627,0.16978423
19855,-0.16785042,-0.30466938,0.54606366,0.019281602,-0.16949524,0.21750554,0.12269333,-0.2971905,0.16917588
19856,-0.16805066,-0.30479372,0.5461127,0.017433083,-0.16727225,0.21746297,0.12197463,-0.29397157,0.16881727
19857,-0.16834383,-0.304997,0.5461834,0.014594642,-0.16391636,0.21744184,0.120757066,-0.28932035,0.16852178
19858,-0.16854969,-0.30512968,0.5462224,0.012671331,-0.16167708,0.2174767,0.12011501,-0.28598595,0.16830277
19859,-0.16888338,-0.30532718,0.546294,0.009723833,-0.15833464,0.2175698,0.119033724,-0.2809822,0.16813046
19860,-0.16912411,-0.30546913,0.5463441,0.0077239666,-0.15611736,0.21766198,0.118293956,-0.27766475,0.167996
19861,-0.16953425,-0.3056653,0.5464093,0.0046901163,-0.15276721,0.21785952,0.117298864,-0.27263936,0.16798133
19862,-0.16981557,-0.3058411,0.5464886,0.0026210155,-0.15055288,0.21799766,0.11667023,-0.26914603,0.16792011
19863,-0.17027043,-0.306218,0.54666746,-0.00051553367,-0.14723739,0.21824865,0.115752056,-0.26396945,0.16798685
19864,-0.17058145,-0.30643454,0.5467715,-0.0026231017,-0.14502576,0.21844289,0.11516753,-0.26039612,0.16797906
19865,-0.17105393,-0.3066993,0.54687613,-0.005767232,-0.1417095,0.21878254,0.114251286,-0.25505662,0.16804387
19866,-0.1713605,-0.30683333,0.5469279,-0.007878741,-0.13955322,0.21901864,0.113651946,-0.2514753,0.16809642
19867,-0.17180564,-0.307001,0.5469747,-0.011010421,-0.13635245,0.21944004,0.11263526,-0.2461595,0.16824855
19868,-0.17208523,-0.30712366,0.54701453,-0.0130835455,-0.1342224,0.21976767,0.111909606,-0.24267168,0.16835147
19869,-0.17252146,-0.30726427,0.5470556,-0.016257506,-0.13119331,0.22023839,0.11103344,-0.23774062,0.16887346
19870,-0.1728095,-0.30731302,0.5470689,-0.018380044,-0.1292668,0.22056127,0.11034808,-0.23409687,0.1688573
19871,-0.17326319,-0.30734205,0.54705673,-0.021583466,-0.12652335,0.22103578,0.10931744,-0.22908689,0.16935197
19872,-0.17355947,-0.30739194,0.54705614,-0.023733791,-0.12478511,0.22135015,0.10855667,-0.22558376,0.16954178
19873,-0.17401224,-0.30749345,0.5470726,-0.026981596,-0.12227562,0.22181565,0.1077268,-0.22056897,0.17013703
19874,-0.17428379,-0.30759585,0.547094,-0.02915128,-0.120675996,0.22209643,0.10691958,-0.21697287,0.17036484
19875,-0.17467383,-0.30774727,0.54712653,-0.032412596,-0.118291676,0.22245455,0.105787694,-0.21173058,0.17095873
19876,-0.17492329,-0.3078749,0.54716384,-0.034645688,-0.116596,0.22260834,0.10497779,-0.2081299,0.17116205
19877,-0.1752843,-0.3081024,0.54723185,-0.03817722,-0.11399315,0.22288634,0.103774264,-0.20283031,0.17167813
19878,-0.17552502,-0.30833146,0.547306,-0.040472977,-0.11246836,0.22312681,0.103291176,-0.19953986,0.17240405
19879,-0.1758886,-0.30860955,0.5474012,-0.044007543,-0.110345304,0.22330108,0.10254105,-0.19484428,0.17345956
19880,-0.17615196,-0.30879587,0.54746795,-0.046388365,-0.1091069,0.22340947,0.10152738,-0.19157675,0.17395431
19881,-0.1765381,-0.30903706,0.54755634,-0.049952097,-0.1073595,0.22349581,0.09987365,-0.18676148,0.17473844
19882,-0.17680104,-0.30919853,0.5476129,-0.052330393,-0.10628633,0.22356722,0.09873305,-0.18376468,0.17499892
19883,-0.17718135,-0.30950058,0.5477312,-0.05589846,-0.10481447,0.22368868,0.0969083,-0.17919406,0.17583038
19884,-0.17743373,-0.3097243,0.5478201,-0.05828173,-0.103911,0.22376758,0.09575082,-0.17599764,0.17636757
19885,-0.17779024,-0.30998534,0.54791594,-0.061841037,-0.10265249,0.2238537,0.09394785,-0.1714398,0.17702568
19886,-0.17803192,-0.31015906,0.5479589,-0.06422679,-0.10187714,0.22395022,0.09263484,-0.16827942,0.17746736
19887,-0.17826402,-0.31033352,0.54799837,-0.06660095,-0.101143345,0.22401972,0.09136733,-0.16519459,0.17794944
19888,-0.1786299,-0.31063974,0.5480635,-0.070108585,-0.10026969,0.22424176,0.0892247,-0.16070807,0.17854033
19889,-0.17890604,-0.31088305,0.5480903,-0.0725413,-0.09969782,0.2243704,0.08762415,-0.157909,0.17891665
19890,-0.17921408,-0.31133237,0.54815686,-0.07618138,-0.098865926,0.22454543,0.08502885,-0.15378807,0.17934135
19891,-0.17939626,-0.311554,0.54817706,-0.07860844,-0.09836259,0.22466755,0.08335211,-0.15140906,0.17999634
19892,-0.17965287,-0.31168818,0.5481497,-0.08223885,-0.09763684,0.2248877,0.08067499,-0.14764307,0.1807453
19893,-0.17980608,-0.31172526,0.54811084,-0.084670104,-0.09715859,0.22503345,0.07891559,-0.14508124,0.18122357
19894,-0.17991729,-0.3117749,0.5480638,-0.08828898,-0.09642269,0.2253079,0.07627218,-0.14121032,0.18187383
19895,-0.17997894,-0.31186196,0.54806715,-0.09066515,-0.0958964,0.2255188,0.074418396,-0.1385497,0.18232287
19896,-0.18005231,-0.31201017,0.54807734,-0.094242424,-0.09512241,0.22588517,0.071359895,-0.13432947,0.18259294
19897,-0.18008657,-0.31211647,0.5480901,-0.096636936,-0.094611645,0.22613226,0.06929424,-0.13164955,0.18286504
19898,-0.18010876,-0.31232497,0.5481433,-0.10019808,-0.09386188,0.22652389,0.06615282,-0.12801096,0.18345003
19899,-0.18013294,-0.31248915,0.54818594,-0.10258895,-0.09336886,0.22678672,0.0639407,-0.12562746,0.18361959
19900,-0.18015614,-0.31279102,0.5482417,-0.10617392,-0.09266797,0.22720176,0.060780074,-0.12254695,0.18404505
19901,-0.18010335,-0.31308472,0.54831564,-0.10857699,-0.09222079,0.2274953,0.058593698,-0.12056368,0.18427655
19902,-0.18001385,-0.31345296,0.5484055,-0.112209395,-0.0915758,0.22793587,0.055338413,-0.1175181,0.18458417
19903,-0.17995872,-0.3135965,0.5484487,-0.114657775,-0.09117729,0.22821806,0.0528787,-0.11564168,0.18474545
19904,-0.17983082,-0.31380978,0.5485088,-0.11827363,-0.09061504,0.22868645,0.04933056,-0.11246788,0.18485902
19905,-0.1797153,-0.31398258,0.5485673,-0.120717905,-0.09025622,0.22900811,0.047010753,-0.11020245,0.18494858
19906,-0.17952499,-0.31427434,0.54865825,-0.12434781,-0.08975874,0.22952369,0.04348815,-0.10698901,0.18500459
19907,-0.17939147,-0.31448588,0.5487158,-0.12676044,-0.08942588,0.22987437,0.04105605,-0.1048557,0.18478736
19908,-0.17917615,-0.31474778,0.54880804,-0.13040978,-0.088932306,0.23041499,0.037436903,-0.10203413,0.18466504
19909,-0.17904446,-0.31485662,0.54886067,-0.1328554,-0.08862746,0.23077516,0.03498666,-0.10033543,0.18464574
19910,-0.17883918,-0.3150901,0.54896426,-0.13648437,-0.08822291,0.23132546,0.031361613,-0.09801405,0.18464752
19911,-0.17868032,-0.31523865,0.5490241,-0.13883303,-0.08800249,0.23174664,0.028843509,-0.09649291,0.18464094
19912,-0.17844096,-0.31534943,0.54909176,-0.14236633,-0.08765662,0.2323635,0.025000887,-0.09441359,0.18439749
19913,-0.17823969,-0.31550878,0.549155,-0.14471208,-0.08751759,0.23276293,0.022554489,-0.09306628,0.18418181
19914,-0.17796987,-0.31565642,0.5492186,-0.14827642,-0.087343015,0.23332122,0.018669339,-0.090797596,0.1839831
19915,-0.1777836,-0.3157814,0.5492689,-0.15066247,-0.087236404,0.23366776,0.016056145,-0.08945201,0.18376927
19916,-0.17755887,-0.31591356,0.5493298,-0.15306428,-0.08715521,0.23399885,0.013767229,-0.088130966,0.1838319
19917,-0.17723784,-0.31608915,0.5494099,-0.15664092,-0.08711701,0.23445731,0.0099061895,-0.08607883,0.18343161
19918,-0.17692617,-0.31622458,0.5494898,-0.16021499,-0.08724446,0.2348617,0.00566526,-0.08519402,0.18246801
19919,-0.17670833,-0.31625605,0.5495299,-0.1625871,-0.08734894,0.23509555,0.003251443,-0.08439255,0.18231316
19920,-0.17638189,-0.31631187,0.5495978,-0.166075,-0.087592945,0.23546648,-0.00032017916,-0.083305225,0.18216224
19921,-0.17617206,-0.31642935,0.5496598,-0.16831036,-0.08781975,0.23574916,-0.0025847682,-0.08293127,0.18197246
19922,-0.17595644,-0.31644613,0.5497112,-0.17042775,-0.088140264,0.23607942,-0.0049601546,-0.08264578,0.18163225
19923,-0.17560491,-0.31645072,0.549814,-0.173553,-0.08865394,0.23654133,-0.008429108,-0.082351826,0.18120803
19924,-0.1753032,-0.31646594,0.54990137,-0.17661591,-0.08919773,0.23690832,-0.011707773,-0.08232096,0.18066879
19925,-0.17512661,-0.31648722,0.549955,-0.178585,-0.08956647,0.23708498,-0.013878545,-0.08235362,0.18030143
19926,-0.17489712,-0.31647825,0.55003786,-0.18146801,-0.09016915,0.23730884,-0.016997514,-0.082472704,0.1796941
19927,-0.17477848,-0.31640843,0.550083,-0.18332429,-0.09062103,0.23742606,-0.018994993,-0.082751945,0.17915657
19928,-0.17460962,-0.31637764,0.55015606,-0.18602854,-0.09136829,0.23752576,-0.021864964,-0.08304212,0.17842075
19929,-0.17450713,-0.31637576,0.55020034,-0.18774451,-0.09192201,0.23756072,-0.02365136,-0.083298646,0.17796491
19930,-0.17437297,-0.31634942,0.5502478,-0.19021216,-0.092800446,0.23754944,-0.026299527,-0.0839295,0.17705162
19931,-0.17428324,-0.316327,0.55025846,-0.19175209,-0.093427494,0.23752287,-0.027973032,-0.084487446,0.17646036
19932,-0.1741975,-0.31628966,0.5502615,-0.19323467,-0.094078965,0.23744783,-0.02952133,-0.08508813,0.17581935
19933,-0.17402986,-0.31631282,0.5502997,-0.19533312,-0.09504986,0.23725945,-0.031632256,-0.086125396,0.17497234
19934,-0.17393485,-0.31632334,0.5503149,-0.1966102,-0.09572466,0.2370892,-0.032935288,-0.0869171,0.17432483
19935,-0.17382579,-0.31632453,0.550325,-0.1983475,-0.09673763,0.23677662,-0.034663934,-0.08829671,0.17327571
19936,-0.17377415,-0.31635967,0.550342,-0.19936925,-0.09742688,0.23652445,-0.035646286,-0.08926615,0.17259857
19937,-0.17373537,-0.31637964,0.55035955,-0.20072836,-0.09845451,0.23607686,-0.036753614,-0.091108575,0.17169976
19938,-0.17373279,-0.31633568,0.55035204,-0.2014924,-0.09912482,0.23573756,-0.037559103,-0.09238621,0.17071122
19939,-0.17371175,-0.31643048,0.5503941,-0.2024403,-0.100115485,0.2351432,-0.038259264,-0.09439999,0.16973224
19940,-0.17376523,-0.31644756,0.5503923,-0.2029319,-0.100777104,0.23469225,-0.03855523,-0.09594707,0.16902101
19941,-0.17385185,-0.31645966,0.5503871,-0.20342204,-0.10178077,0.23396781,-0.03890505,-0.09832758,0.16785334
19942,-0.17390917,-0.3164934,0.5503913,-0.20358512,-0.10243857,0.23341593,-0.039082926,-0.100153975,0.16692507
19943,-0.17399167,-0.31653148,0.550389,-0.20360596,-0.10344059,0.23252353,-0.039020088,-0.102877855,0.16567695
19944,-0.17404436,-0.31653073,0.5503797,-0.20344488,-0.10411528,0.23188128,-0.038772445,-0.104879625,0.16486374
19945,-0.17412102,-0.31649765,0.5503498,-0.20300901,-0.10510238,0.23082584,-0.038259607,-0.10785347,0.1635861
19946,-0.17413267,-0.31648105,0.5503325,-0.20255595,-0.105753586,0.23008452,-0.037848588,-0.11002792,0.16260101
19947,-0.17415182,-0.3164332,0.5502819,-0.2016667,-0.1067054,0.22891967,-0.03700463,-0.1132475,0.16145684
19948,-0.17416053,-0.3163231,0.5502036,-0.2005067,-0.10763037,0.22772305,-0.03700715,-0.11628008,0.15916152
19949,-0.1741604,-0.3162376,0.55013984,-0.19955237,-0.108213075,0.22692639,-0.03615273,-0.11864157,0.15839307
19950,-0.17415565,-0.3161377,0.5500719,-0.19850218,-0.1087716,0.22612038,-0.035189126,-0.12093569,0.15769003
19951,-0.1742107,-0.31580755,0.5498958,-0.19680059,-0.109559044,0.22486149,-0.03366201,-0.12474247,0.15652826
19952,-0.17427094,-0.3153798,0.549685,-0.19488294,-0.11028808,0.22357525,-0.0321155,-0.12845339,0.15544261
19953,-0.17424622,-0.31521976,0.54960537,-0.19351676,-0.110720254,0.22269598,-0.030927895,-0.1310795,0.15480705
19954,-0.17410403,-0.31508875,0.54953086,-0.19130304,-0.111319706,0.2213539,-0.029150283,-0.13495539,0.15376356
19955,-0.17400788,-0.31496444,0.5494739,-0.18970288,-0.111724794,0.22046952,-0.027740737,-0.13774745,0.15324716
19956,-0.17387867,-0.31471688,0.5493693,-0.18717152,-0.112275526,0.21907243,-0.02556063,-0.14200588,0.15246506
19957,-0.17379987,-0.31455612,0.5493072,-0.185341,-0.11267884,0.21813935,-0.024170725,-0.14458457,0.15179057
19958,-0.17370982,-0.314354,0.54920167,-0.18245973,-0.113182604,0.21677561,-0.021865947,-0.14878428,0.15094258
19959,-0.17366247,-0.3142215,0.54912555,-0.18045393,-0.113483116,0.21589634,-0.02029044,-0.15155412,0.15035114
19960,-0.17357762,-0.31386387,0.54899085,-0.1773201,-0.11395983,0.21461144,-0.017826905,-0.15583175,0.14966543
