S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
6,0,29,10,44,4,21,10,2,9,0,1,1,1,3,1,0,0,0,0,2,6,1,1,0,0,0,0,0,2,8,0,-0.2762299478054046,-0.3247606456279754,0.5139196515083313,0.0130941197276115,-0.142732948064804,0.2387751042842865,0.2482901066541671,-0.151844784617424,0.1889086365699768,01_Jan_2025_12_27
8,0,30,6,45,0,19,7,1,3,0,1,2,1,2,0,0,4,1,0,2,0,0,1,0,0,3,0,0,0,0,0,-0.2762878537178039,-0.3245793879032135,0.5138533115386963,0.0124764796346426,-0.143132209777832,0.2380104660987854,0.2477158606052398,-0.1526093631982803,0.1876721829175949,01_Jan_2025_12_27
7,0,32,6,40,0,21,8,2,6,1,0,0,0,0,0,0,0,1,0,3,5,4,1,0,0,0,0,0,0,0,3,-0.276355504989624,-0.3243772089481354,0.5137833952903748,0.0118652656674385,-0.1435202211141586,0.2372316122055053,0.2470803707838058,-0.1533693522214889,0.1862771809101104,01_Jan_2025_12_27
5,0,33,3,43,0,21,9,1,2,0,0,0,0,41,0,0,1,3,0,2,0,0,0,0,1,0,1,0,1,0,0,-0.2764475047588348,-0.3240411579608917,0.5136789679527283,0.0110070873051881,-0.1441245079040527,0.2361169457435608,0.2459233701229095,-0.154627040028572,0.1836606711149215,01_Jan_2025_12_27
7,5,31,8,44,1,19,7,1,5,0,0,0,0,0,1,0,0,0,0,2,8,1,0,1,2,0,0,0,4,0,0,-0.2765041589736938,-0.3237919807434082,0.5136358141899109,0.0104885660111904,-0.1444984823465347,0.2353948056697845,0.2454853057861328,-0.155237540602684,0.1825935542583465,01_Jan_2025_12_27
8,0,34,9,42,0,19,5,3,9,2,0,0,0,0,0,1,0,1,1,3,2,0,0,0,3,1,1,0,0,0,0,-0.2765635251998901,-0.3235380053520202,0.5135905742645264,0.010028351098299,-0.1449165493249893,0.2347092628479004,0.2449560612440109,-0.1561171114444732,0.1811459213495254,01_Jan_2025_12_27
7,1,32,6,45,0,20,8,1,0,0,0,0,0,0,1,0,1,1,0,1,5,0,0,0,1,0,0,0,0,0,0,-0.2766181528568268,-0.3232735395431518,0.5135502219200134,0.0096119586378335,-0.1453137993812561,0.2340529561042785,0.2445050626993179,-0.1568958610296249,0.1800587624311447,01_Jan_2025_12_27
13,0,33,9,47,0,21,8,1,4,0,4,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,3,0,-0.2766808867454529,-0.3230121433734894,0.5134927034378052,0.0092622525990009,-0.1457615047693252,0.233445256948471,0.2440910935401916,-0.1576677560806274,0.1789243221282959,01_Jan_2025_12_27
4,1,33,6,46,0,22,5,2,8,5,0,1,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,2,-0.2768166363239288,-0.3226518929004669,0.5133652687072754,0.0088211447000503,-0.1464158743619918,0.2326164692640304,0.2433583587408065,-0.1587032675743103,0.1773683279752731,01_Jan_2025_12_27
14,0,33,10,46,6,18,7,4,3,1,1,0,0,2,0,4,0,0,0,4,4,2,12,0,1,7,8,0,1,0,0,-0.2769157886505127,-0.3223806619644165,0.5132842659950256,0.0085955038666725,-0.1468684673309326,0.2321080416440963,0.2430856823921203,-0.1594293117523193,0.1766312569379806,01_Jan_2025_12_27
